hostName,displayName,ipsState,ipsStatus,ipsRulesCount,ipsRulesID,ipsRulesName,ipsRulesSeverity,ipsRulesCVE
,,,,,3121,Microsoft Windows Application Installer Remote Code Execution Vulnerability,critical,CVE-2012-0013
,,,,,3127,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4126),critical,CVE-2014-4126
,,,,,3128,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4138),critical,CVE-2014-4138
,,,,,3129,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4133),critical,CVE-2014-4133
,,,,,3130,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4128),critical,CVE-2014-4128
,,,,,3131,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4127),critical,CVE-2014-4127
,,,,,3132,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4129),critical,CVE-2014-4129
,,,,,3133,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4132),critical,CVE-2014-4132
,,,,,3134,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4134),critical,CVE-2014-4134
,,,,,3138,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4130),critical,CVE-2014-4130
,,,,,3171,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4137),critical,CVE-2014-4137
,,,,,3172,Microsoft Internet Explorer ASLR Bypass Vulnerability (CVE-2014-4140),medium,CVE-2014-4140
,,,,,3175,Microsoft Internet Explorer Use After Free Vulnerability (CVE-2014-4143),critical,CVE-2014-4143
,,,,,3176,Microsoft Schannel Remote Code Execution Vulnerability (CVE-2014-6321),critical,CVE-2014-6321
,,,,,3179,Microsoft Internet Explorer ASLR Bypass Vulnerability (CVE-2014-6339),medium,CVE-2014-6339
,,,,,3181,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6341),critical,CVE-2014-6341
,,,,,3182,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6348),critical,CVE-2014-6348
,,,,,3183,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6353),critical,CVE-2014-6353
,,,,,3184,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6342),critical,CVE-2014-6342
,,,,,3185,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6337),critical,CVE-2014-6337
,,,,,3186,Microsoft Internet Explorer Cross-Domain Information Disclosure Vulnerability (CVE-2014-6340),medium,CVE-2014-6340
,,,,,3187,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6343),critical,CVE-2014-6343
,,,,,3188,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6344),critical,CVE-2014-6344
,,,,,3189,Microsoft Internet Explorer CTitleElement Use After Free Vulnerability,medium,
,,,,,3206,Windows OLE Automation Array Remote Code Execution Vulnerability (CVE-2014-6332) - 1,critical,CVE-2014-6332
,,,,,3207,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6347),critical,CVE-2014-6347
,,,,,3208,Microsoft XML Core Services Remote Code Execution Vulnerability (CVE-2014-4118),critical,CVE-2014-4118
,,,,,3210,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6351),critical,CVE-2014-6351
,,,,,3213,Microsoft Internet Explorer Clipboard Information Disclosure Vulnerability (CVE-2014-6323),medium,CVE-2014-6323
,,,,,3214,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-2782),critical,CVE-2014-2782
,,,,,3233,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6376),critical,CVE-2014-6376
,,,,,3235,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6327),critical,CVE-2014-6327
,,,,,3238,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6375),critical,CVE-2014-6375
,,,,,3241,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6373),critical,CVE-2014-6373
,,,,,3242,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6329),critical,CVE-2014-6329
,,,,,3243,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6330),critical,CVE-2014-6330
,,,,,3250,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-8966),critical,CVE-2014-8966
,,,,,3261,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6369),critical,CVE-2014-6369
,,,,,3264,Microsoft Internet Explorer 'display:run-in' Use-After-Free Remote Code Execution Vulnerability (CVE-2014-8967),medium,CVE-2014-8967
,,,,,3266,Microsoft DirectShow Memory Corruption Vulnerability (CVE-2014-0301),critical,CVE-2014-0301
,,,,,3268,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-6366),critical,CVE-2014-6366
,,,,,3297,Restrict Microsoft Internet Explorer OLE Object ActiveX Controls,critical,CVE-2011-1995
,,,,,3298,Microsoft Graphics Component Information Disclosure Vulnerability (CVE-2014-6355),medium,CVE-2014-6355
,,,,,3301,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-2782) - 1,critical,CVE-2014-2782
,,,,,3305,Microsoft Internet Explorer JPEG DHT Parsing Information Disclosure Vulnerability,medium,CVE-2014-6355
,,,,,3307,Microsoft Internet Explorer Remote Code Execution Vulnerability (CVE-2014-1776),critical,CVE-2014-1776
,,,,,3308,Microsoft XMLDOM ActiveX Control Multiple Information Disclosure Vulnerabilities,medium,CVE-2013-7331
,,,,,3310,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-8966) - 1,critical,CVE-2014-8966
,,,,,3350,Port Mapper Decoder Passive FTP Client,critical,CVE-2004-1376,CVE-2014-4643,CVE-2008-4723,CVE-2008-4724,CVE-2008-2519,CVE-2014-4877
,,,,,3351,Identified Microsoft Internet Explorer VBScript ShellExecute Command,critical,CVE-2014-6332
,,,,,3358,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0023),critical,CVE-2015-0023
,,,,,3359,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0029),critical,CVE-2015-0029
,,,,,3360,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0030),critical,CVE-2015-0030
,,,,,3361,Microsoft Windows TIFF Processing Information Disclosure Vulnerability (CVE-2015-0061),medium,CVE-2015-0061
,,,,,3363,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0039),critical,CVE-2015-0039
,,,,,3364,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0040),critical,CVE-2015-0040
,,,,,3365,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0048),critical,CVE-2015-0048
,,,,,3366,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0042),critical,CVE-2015-0042
,,,,,3367,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0049),critical,CVE-2015-0049
,,,,,3368,Microsoft Internet Explorer ASLR Bypass Vulnerability (CVE-2015-0051),medium,CVE-2015-0051
,,,,,3369,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0044),critical,CVE-2015-0044
,,,,,3370,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0020),critical,CVE-2015-0020
,,,,,3371,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0021),critical,CVE-2015-0021
,,,,,3372,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0018),critical,CVE-2015-0018
,,,,,3373,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0019),critical,CVE-2015-0019
,,,,,3374,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0045),critical,CVE-2015-0045
,,,,,3375,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0035),critical,CVE-2015-0035
,,,,,3376,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0067),critical,CVE-2015-0067
,,,,,3377,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0052),critical,CVE-2015-0052
,,,,,3378,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0022),critical,CVE-2015-0022
,,,,,3379,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0025),critical,CVE-2015-0025
,,,,,3380,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0037),critical,CVE-2015-0037
,,,,,3381,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0043),critical,CVE-2015-0043
,,,,,3382,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0038),critical,CVE-2015-0038
,,,,,3383,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0068),critical,CVE-2015-0068
,,,,,3384,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0026),critical,CVE-2015-0026
,,,,,3385,Microsoft Internet Explorer Cross Domain Information Disclosure Vulnerability (CVE-2015-0070),medium,CVE-2015-0070
,,,,,3386,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0038) - 1,critical,CVE-2015-0038
,,,,,3401,Microsoft Internet Explorer ASLR Bypass Vulnerability (CVE-2015-0069),medium,CVE-2015-0069
,,,,,3403,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0050),critical,CVE-2015-0050
,,,,,3406,Microsoft Windows Telnet Service Buffer Overflow Vulnerability (CVE-2015-0014),critical,CVE-2015-0014
,,,,,3411,Microsoft Internet Explorer ASLR Bypass Vulnerability (CVE-2015-0071),medium,CVE-2015-0071
,,,,,3412,Microsoft Internet Explorer Same Origin Policy Bypass Vulnerability (CVE-2015-0072),medium,CVE-2015-0072
,,,,,3418,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0053),critical,CVE-2015-0053
,,,,,3419,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0046),critical,CVE-2015-0046
,,,,,3420,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0041),critical,CVE-2015-0041
,,,,,3421,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0017),critical,CVE-2015-0017
,,,,,3422,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0036),critical,CVE-2015-0036
,,,,,3424,Microsoft Windows TrueType Font Parsing Remote Code Execution Vulnerability (CVE-2015-0059),medium,CVE-2015-0059
,,,,,3429,Adobe Font Driver Remote Code Execution Vulnerability (CVE-2015-0093),critical,CVE-2015-0093
,,,,,3432,Adobe Font Driver Information Disclosure Vulnerability (CVE-2015-0087),medium,CVE-2015-0087
,,,,,3436,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1623),critical,CVE-2015-1623
,,,,,3437,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1626),critical,CVE-2015-1626
,,,,,3438,Microsoft Windows VBScript Memory Corruption Vulnerability (CVE-2015-0032),critical,CVE-2015-0032
,,,,,3441,Identified Usage Of TLS/SSL EXPORT Cipher Suite In Response (ATT&CK T1032),medium,CVE-2015-0138,CVE-2015-1637,CVE-2015-4000,CVE-2015-0204
,,,,,3442,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1625),critical,CVE-2015-1625
,,,,,3443,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1624),critical,CVE-2015-1624
,,,,,3447,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0056),critical,CVE-2015-0056
,,,,,3448,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1634),critical,CVE-2015-1634
,,,,,3449,Microsoft Windows Malformed PNG Parsing Information Disclosure Vulnerability (CVE-2015-0080),medium,CVE-2015-0080
,,,,,3453,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1622),critical,CVE-2015-1622
,,,,,3457,Windows OLE Automation Array Remote Code Execution Vulnerability (CVE-2014-6332),critical,CVE-2014-6332
,,,,,3459,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0100),critical,CVE-2015-0100
,,,,,3460,Microsoft Windows Help Centre Malformed Escape Sequences Vulnerability,critical,CVE-2010-1885
,,,,,3461,Microsoft Windows Help Centre Malformed Escape Sequences Vulnerability (CVE-2010-1885),critical,CVE-2010-1885
,,,,,3476,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0099),critical,CVE-2015-0099
,,,,,3479,Adobe Font Driver Remote Code Execution Vulnerability (CVE-2015-0092),critical,CVE-2015-0092
,,,,,3481,Adobe Font Driver Remote Code Execution Vulnerability (CVE-2015-0091),critical,CVE-2015-0091
,,,,,3483,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3163),critical,CVE-2013-3163
,,,,,3484,Microsoft Internet Explorer Remote Code Execution Vulnerability (CVE-2014-0322),critical,CVE-2014-0322
,,,,,3485,Microsoft Internet Explorer Remote Code Execution Vulnerability (CVE-2014-0322) - 3,critical,CVE-2014-0322
,,,,,3487,Microsoft Windows Text Service Remote Code Execution Vulnerability (CVE-2015-0081),critical,CVE-2015-0081
,,,,,3497,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1660),critical,CVE-2015-1660
,,,,,3498,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1661),medium,CVE-2015-1661
,,,,,3499,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1659),critical,CVE-2015-1659
,,,,,3500,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1662),critical,CVE-2015-1662
,,,,,3502,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1652),critical,CVE-2015-1652
,,,,,3503,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1666),critical,CVE-2015-1666
,,,,,3504,MSXML Same Origin Policy Security Bypass Vulnerability (CVE-2015-1646),medium,CVE-2015-1646
,,,,,3507,Microsoft Internet Explorer Cross-site Scripting Filter Bypass Vulnerability (CVE-2014-6365),medium,CVE-2014-6365
,,,,,3508,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1657),critical,CVE-2015-1657
,,,,,3510,Microsoft Windows Movie Maker Denial Of Service Vulnerability (CVE-2013-4858),medium,CVE-2013-4858
,,,,,3531,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1665),critical,CVE-2015-1665
,,,,,3532,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1667),critical,CVE-2015-1667
,,,,,3544,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1710),critical,CVE-2015-1710
,,,,,3545,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1708),critical,CVE-2015-1708
,,,,,3546,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1711),critical,CVE-2015-1711
,,,,,3547,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1689),critical,CVE-2015-1689
,,,,,3548,Microsoft Windows Journal Remote Code Execution Vulnerability (CVE-2015-1675),critical,CVE-2015-1675
,,,,,3549,Microsoft Windows Journal Remote Code Execution Vulnerability (CVE-2015-1696),critical,CVE-2015-1696
,,,,,3550,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1691),critical,CVE-2015-1691
,,,,,3551,Microsoft Windows Journal Remote Code Execution Vulnerability (CVE-2015-1697),critical,CVE-2015-1697
,,,,,3552,Microsoft Windows Journal Remote Code Execution Vulnerability (CVE-2015-1698),critical,CVE-2015-1698
,,,,,3553,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1706),critical,CVE-2015-1706
,,,,,3554,Microsoft Windows Journal Remote Code Execution Vulnerability (CVE-2015-1699),critical,CVE-2015-1699
,,,,,3555,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1712),critical,CVE-2015-1712
,,,,,3556,Microsoft Windows Journal Remote Code Execution Vulnerability (CVE-2015-1695),critical,CVE-2015-1695
,,,,,3557,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1658),critical,CVE-2015-1658
,,,,,3558,Microsoft Internet Explorer ASLR Bypass (CVE-2015-1685),medium,CVE-2015-1685
,,,,,3562,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1718),critical,CVE-2015-1718
,,,,,3563,Microsoft TrueType Font Parsing Remote Code Execution Vulnerability,critical,CVE-2014-4148,CVE-2015-1671
,,,,,3564,Microsoft TrueType Font Parsing Remote Code Execution Vulnerability - 1,critical,CVE-2014-4148,CVE-2015-1671
,,,,,3565,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1717),critical,CVE-2015-1717
,,,,,3567,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1714),critical,CVE-2015-1714
,,,,,3568,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1709),critical,CVE-2015-1709
,,,,,3569,Microsoft Internet Explorer Clipboard Information Disclosure Vulnerability (CVE-2015-1692),medium,CVE-2015-1692
,,,,,3572,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1668),critical,CVE-2015-1668
,,,,,3576,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1705),critical,CVE-2015-1705
,,,,,3600,Identified SSL/TLS Diffie-Hellman Key Exchange Using Weak Parameters Client (ATT&CK T1032),medium,CVE-2015-1716,CVE-2015-4000
,,,,,3613,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1751),critical,CVE-2015-1751
,,,,,3614,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1687),critical,CVE-2015-1687
,,,,,3615,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1753),critical,CVE-2015-1753
,,,,,3616,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1755),critical,CVE-2015-1755
,,,,,3617,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1750),critical,CVE-2015-1750
,,,,,3618,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1766),critical,CVE-2015-1766
,,,,,3619,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1738),critical,CVE-2015-1738
,,,,,3620,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1740),critical,CVE-2015-1740
,,,,,3621,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1742),critical,CVE-2015-1742
,,,,,3622,Microsoft Internet Explorer Elevation Of Privilege Vulnerability (CVE-2015-1748),medium,CVE-2015-1748
,,,,,3623,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1737),critical,CVE-2015-1737
,,,,,3624,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1731),critical,CVE-2015-1731
,,,,,3634,Microsoft Windows EMF Processing Remote Code Execution Vulnerability (CVE-2015-1645),critical,CVE-2015-1645
,,,,,3635,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1741),critical,CVE-2015-1741
,,,,,3641,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1745),critical,CVE-2015-1745
,,,,,3642,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1744),critical,CVE-2015-1744
